"부산광역시","여자","35~39",10892,680,684,1391,1154,1799,2358,1677,842,307,-
"부산광역시","여자","40~44",9534,492,353,870,764,1480,2110,1674,626,1039,126
"부산광역시","여자","45~49",11671,497,483,1103,994,1296,2276,2117,1131,1265,509
"부산광역시","여자","50~54",13385,670,546,1388,1079,1723,2425,2032,1160,1514,848
"부산광역시","여자","55~59",18386,869,681,1906,1428,2204,3445,2959,1601,2139,1154
"부산광역시","여자","60~64",26961,810,727,2061,1760,3053,5478,4803,2451,3755,2063
"부산광역시","여자","65~69",26283,674,715,1623,1475,2643,5042,4726,2597,3798,2990
"부산광역시","여자","70~74",24291,567,598,1347,1363,2249,4635,4544,2466,3287,3235
"부산광역시","여자","75~79",22366,478,445,1025,934,2337,3906,3958,2288,3250,3745
"부산광역시","여자","80~84",16378,324,274,740,636,1383,2642,3001,1461,2626,3291
"부산광역시","여자","85세 이상",9427,142,116,296,259,617,1229,1768,959,1415,2626
"대구광역시","계","합계",304543,16369,16751,33999,28303,40380,56320,44781,19895,26959,20786
"대구광역시","계","20세 미만",2757,860,1007,629,174,87,-,-,-,-,-
"대구광역시","계","20~24",21684,3053,3599,5404,3953,4161,1514,-,-,-,-
"대구광역시","계","25~29",31704,2951,3261,5576,4757,6209,7498,1452,-,-,-
"대구광역시","계","30~34",23990,1820,1684,3684,2988,4463,5098,3627,626,-,-
"대구광역시","계","35~39",19702,1062,1151,2410,2130,3138,4346,2944,1770,751,-
"대구광역시","계","40~44",18143,877,741,1794,1755,2581,3984,2896,1417,1867,231
"대구광역시","계","45~49",21874,867,922,2276,1881,2416,3820,3879,1710,2580,1523
"대구광역시","계","50~54",24351,1093,943,2415,1951,2847,4462,4006,1850,2544,2240
"대구광역시","계","55~59",27615,966,923,2565,2158,2966,5173,4771,2183,3353,2557
"대구광역시","계","60~64",29264,973,725,2327,2187,3205,5525,5220,2507,4021,2574
"대구광역시","계","65~69",24493,598,597,1502,1363,2723,4526,4686,2286,3763,2449
"대구광역시","계","70~74",19568,453,388,1237,1149,1940,3456,3689,1962,2612,2682
"대구광역시","계","75~79",17391,374,337,1003,902,1729,3191,3420,1497,2392,2546
"대구광역시","계","80~84",13637,271,342,775,634,1287,2453,2572,1218,1887,2198
"대구광역시","계","85세 이상",8370,151,131,402,321,628,1274,1619,869,1189,1786
"대구광역시","남자","합계",140952,8499,8381,16791,14274,19523,26066,19925,8694,10699,8100
"대구광역시","남자","20세 미만",1219,446,431,256,43,43,-,-,-,-,-
"대구광역시","남자","20~24",9202,1627,1695,2336,1584,1428,532,-,-,-,-
"대구광역시","남자","25~29",17456,1614,1899,3228,2653,3507,3752,803,-,-,-
"대구광역시","남자","30~34",15489,1100,969,2403,1910,2905,3405,2381,416,-,-
"대구광역시","남자","35~39",12459,657,697,1437,1440,2065,2753,1876,1040,494,-
"대구광역시","남자","40~44",11244,510,383,1156,1130,1616,2305,1801,928,1266,149
"대구광역시","남자","45~49",13208,484,544,1349,1148,1389,2240,2294,1079,1613,1068
"대구광역시","남자","50~54",13982,473,507,1251,1103,1641,2559,2328,1003,1505,1612
"대구광역시","남자","55~59",13571,481,426,1131,978,1292,2441,2252,1111,1664,1795
"대구광역시","남자","60~64",12107,484,306,828,928,1229,2250,2143,1111,1477,1351
"대구광역시","남자","65~69",8256,221,162,477,524,898,1426,1620,834,1172,922
"대구광역시","남자","70~74",5310,173,164,340,342,580,993,922,573,624,599
"대구광역시","남자","75~79",3545,85,64,259,233,427,704,748,303,426,296
"대구광역시","남자","80~84",2396,74,89,197,167,342,439,460,175,277,176
"대구광역시","남자","85세 이상",1508,70,45,143,91,161,267,297,121,181,132
"대구광역시","여자","합계",163591,7870,8370,17208,14029,20857,30254,24856,11201,16260,12686
"대구광역시","여자","20세 미만",1538,414,576,373,131,44,-,-,-,-,-
"대구광역시","여자","20~24",12482,1426,1904,3068,2369,2733,982,-,-,-,-
