"인천광역시","남자","20~24세",7565,7366,199,130,17,26,50,-,17
"인천광역시","남자","25~29세",19485,19202,283,143,34,58,84,21,45
"인천광역시","남자","30~34세",18969,18667,302,131,34,98,118,39,53
"인천광역시","남자","35~39세",17076,16569,507,171,39,257,267,88,94
"인천광역시","남자","40~44세",15500,14943,557,164,58,299,223,87,94
"인천광역시","남자","45~49세",17368,16500,868,318,67,485,320,149,189
"인천광역시","남자","50~54세",17090,16020,1070,368,90,661,314,246,225
"인천광역시","남자","55~59세",16753,15211,1542,506,135,1043,451,382,273
"인천광역시","남자","60~64세",14901,13389,1512,472,174,947,394,320,255
"인천광역시","남자","65~69세",9335,7975,1360,323,259,956,316,257,177
"인천광역시","남자","70~74세",5969,5025,944,248,245,648,239,173,148
"인천광역시","남자","75세 이상",7534,5185,2349,482,937,1655,630,554,489
"인천광역시","여자","합계",156166,135469,20697,5465,3977,16396,5692,3813,2666
"인천광역시","여자","5~19세",1339,1323,16,14,-,2,-,-,-
"인천광역시","여자","20~24세",9735,9573,162,64,-,70,64,16,25
"인천광역시","여자","25~29세",14732,14388,344,146,8,104,181,17,47
"인천광역시","여자","30~34세",9875,9673,202,69,14,88,95,11,15
"인천광역시","여자","35~39세",8407,8175,232,43,12,127,115,5,7
"인천광역시","여자","40~44세",8155,7894,261,78,3,133,99,52,49
"인천광역시","여자","45~49세",9341,8944,397,126,36,224,171,48,66
"인천광역시","여자","50~54세",10502,9856,646,186,54,430,204,93,53
"인천광역시","여자","55~59세",13720,12625,1095,328,104,788,263,114,116
"인천광역시","여자","60~64세",16900,15070,1830,522,183,1428,423,232,176
"인천광역시","여자","65~69세",13576,11627,1949,541,170,1488,317,260,140
"인천광역시","여자","70~74세",12499,10063,2436,543,237,2051,502,370,162
"인천광역시","여자","75세 이상",27385,16258,11127,2805,3156,9463,3258,2595,1810
"광주광역시","계","합계",193948,175147,18801,5751,3603,13762,6044,3240,3123
"광주광역시","계","5~19세",2761,2692,69,8,8,19,66,16,21
"광주광역시","계","20~24세",17982,17633,349,175,19,67,154,15,57
"광주광역시","계","25~29세",23291,22941,350,106,22,84,172,30,80
"광주광역시","계","30~34세",17700,17323,377,129,34,115,222,60,97
"광주광역시","계","35~39세",15817,15398,419,145,49,208,165,73,117
"광주광역시","계","40~44세",13684,13120,564,162,34,309,171,97,111
"광주광역시","계","45~49세",14641,13838,803,330,67,450,282,93,135
"광주광역시","계","50~54세",14868,13840,1028,373,72,614,348,178,201
"광주광역시","계","55~59세",15300,13859,1441,476,185,1015,453,269,245
"광주광역시","계","60~64세",15680,13815,1865,645,232,1275,497,249,231
"광주광역시","계","65~69세",11841,10013,1828,593,223,1439,467,189,163
"광주광역시","계","70~74세",10222,8142,2080,508,358,1708,466,232,176
"광주광역시","계","75세 이상",20161,12533,7628,2101,2300,6459,2581,1739,1489
"광주광역시","남자","합계",96817,90247,6570,2200,1238,4092,2147,1154,1260
"광주광역시","남자","5~19세",1231,1210,21,8,8,16,21,16,21
"광주광역시","남자","20~24세",7548,7400,148,88,14,15,62,8,18
"광주광역시","남자","25~29세",12753,12607,146,47,19,34,54,30,54
"광주광역시","남자","30~34세",11320,11090,230,88,14,63,115,29,64
"광주광역시","남자","35~39세",10407,10140,267,98,43,117,105,49,81
"광주광역시","남자","40~44세",9019,8660,359,109,14,175,110,65,75
"광주광역시","남자","45~49세",9456,8880,576,248,37,310,213,76,100
"광주광역시","남자","50~54세",8933,8338,595,204,44,359,180,119,134
"광주광역시","남자","55~59세",7752,6930,822,288,127,568,272,206,165
"광주광역시","남자","60~64세",7020,6144,876,270,136,566,275,113,158
"광주광역시","남자","65~69세",4435,3732,703,245,118,530,177,79,81
"광주광역시","남자","70~74세",2928,2347,581,132,145,411,151,92,69
"광주광역시","남자","75세 이상",4015,2769,1246,375,519,928,412,272,240
"광주광역시","여자","합계",97131,84900,12231,3551,2365,9670,3897,2086,1863
"광주광역시","여자","5~19세",1530,1482,48,-,-,3,45,-,-
"광주광역시","여자","20~24세",10434,10233,201,87,5,52,92,7,39
"광주광역시","여자","25~29세",10538,10334,204,59,3,50,118,-,26
