"충청북도","주택이외의 거처","3개",1102,496,86,163,85,7,265
"충청북도","주택이외의 거처","4개 이상",1092,539,62,133,44,8,306
"충청남도","계","계",235777,106675,25234,60019,15506,10290,18053
"충청남도","계","1개",63719,2290,9801,29953,9221,7963,4491
"충청남도","계","2개",27343,7307,3420,11037,2078,739,2762
"충청남도","계","3개",52413,27133,5939,11735,2305,683,4618
"충청남도","계","4개 이상",92302,69945,6074,7294,1902,905,6182
"충청남도","주택","계",221774,103897,23242,54272,13933,9922,16508
"충청남도","주택","1개",56921,1706,8771,26528,8332,7669,3915
"충청남도","주택","2개",25260,6683,3147,10364,1942,699,2425
"충청남도","주택","3개",50860,26461,5780,11457,2115,661,4386
"충청남도","주택","4개 이상",88733,69047,5544,5923,1544,893,5782
"충청남도","주택이외의 거처","계",14003,2778,1992,5747,1573,368,1545
"충청남도","주택이외의 거처","1개",6798,584,1030,3425,889,294,576
"충청남도","주택이외의 거처","2개",2083,624,273,673,136,40,337
"충청남도","주택이외의 거처","3개",1553,672,159,278,190,22,232
"충청남도","주택이외의 거처","4개 이상",3569,898,530,1371,358,12,400
"전라북도","계","계",215497,111202,16353,60686,9397,5928,11931
"전라북도","계","1개",38854,1683,3388,23809,4145,3433,2396
"전라북도","계","2개",32997,7658,3319,16144,2407,1166,2303
"전라북도","계","3개",53082,28383,4655,14616,1736,723,2969
"전라북도","계","4개 이상",90564,73478,4991,6117,1109,606,4263
"전라북도","주택","계",209230,108749,16139,59476,8583,5786,10497
"전라북도","주택","1개",36494,1325,3338,22993,3563,3357,1918
"전라북도","주택","2개",31781,7169,3239,16036,2249,1150,1938
"전라북도","주택","3개",51921,27830,4585,14380,1680,687,2759
"전라북도","주택","4개 이상",89034,72425,4977,6067,1091,592,3882
"전라북도","주택이외의 거처","계",6267,2453,214,1210,814,142,1434
"전라북도","주택이외의 거처","1개",2360,358,50,816,582,76,478
"전라북도","주택이외의 거처","2개",1216,489,80,108,158,16,365
"전라북도","주택이외의 거처","3개",1161,553,70,236,56,36,210
"전라북도","주택이외의 거처","4개 이상",1530,1053,14,50,18,14,381
"전라남도","계","계",219463,144545,14674,33459,6802,5609,14374
"전라남도","계","1개",25471,1848,2016,13863,2783,2050,2911
"전라남도","계","2개",21882,10456,1547,4555,1409,1338,2577
"전라남도","계","3개",59499,38602,4613,9641,1456,1307,3880
"전라남도","계","4개 이상",112611,93639,6498,5400,1154,914,5006
"전라남도","주택","계",209439,141535,13810,30254,6091,5203,12546
"전라남도","주택","1개",20495,1413,1444,11459,2262,1706,2211
"전라남도","주택","2개",20218,9714,1411,4249,1339,1291,2214
"전라남도","주택","3개",57912,37818,4515,9377,1370,1305,3527
"전라남도","주택","4개 이상",110814,92590,6440,5169,1120,901,4594
"전라남도","주택이외의 거처","계",10024,3010,864,3205,711,406,1828
"전라남도","주택이외의 거처","1개",4976,435,572,2404,521,344,700
"전라남도","주택이외의 거처","2개",1664,742,136,306,70,47,363
"전라남도","주택이외의 거처","3개",1587,784,98,264,86,2,353
"전라남도","주택이외의 거처","4개 이상",1797,1049,58,231,34,13,412
"경상북도","계","계",325348,167366,18949,84529,19094,13432,21978
"경상북도","계","1개",73231,3506,4776,44148,8852,7298,4651
"경상북도","계","2개",48584,14870,3298,18939,4619,2674,4184
"경상북도","계","3개",80705,47297,6002,15386,3464,2181,6375
"경상북도","계","4개 이상",122828,101693,4873,6056,2159,1279,6768
"경상북도","주택","계",313724,163149,18489,81955,17560,12967,19604
"경상북도","주택","1개",68958,2776,4629,42752,7874,7103,3824
"경상북도","주택","2개",45626,13845,3119,18253,4357,2509,3543
"경상북도","주택","3개",78751,46228,5941,15237,3335,2100,5910
"경상북도","주택","4개 이상",120389,100300,4800,5713,1994,1255,6327
"경상북도","주택이외의 거처","계",11624,4217,460,2574,1534,465,2374
"경상북도","주택이외의 거처","1개",4273,730,147,1396,978,195,827
"경상북도","주택이외의 거처","2개",2958,1025,179,686,262,165,641
"경상북도","주택이외의 거처","3개",1954,1069,61,149,129,81,465
"경상북도","주택이외의 거처","4개 이상",2439,1393,73,343,165,24,441
"경상남도","계","계",346889,164641,25667,118523,14418,1964,21676
"경상남도","계","1개",75347,3703,6119,54208,5922,831,4564
"경상남도","계","2개",55964,10479,5515,31620,4138,425,3787
"경상남도","계","3개",81232,41766,7103,23492,2806,351,5714
"경상남도","계","4개 이상",134346,108693,6930,9203,1552,357,7611
"경상남도","주택","계",326248,159574,24164,108858,13026,1641,18985
"경상남도","주택","1개",63164,2020,5218,47126,4923,555,3322
"경상남도","주택","2개",51984,9330,5064,29997,3888,413,3292
