"인천광역시","남자","35~39",17076,14369,1490,12,1205
"인천광역시","남자","40~44",15500,11498,1672,35,2295
"인천광역시","남자","45~49",17368,10966,2709,130,3563
"인천광역시","남자","50~54",17090,7953,3339,254,5544
"인천광역시","남자","55~59",16753,5024,3311,580,7838
"인천광역시","남자","60~64",14901,2758,3448,1357,7338
"인천광역시","남자","65~69",9335,1119,1884,1487,4845
"인천광역시","남자","70~74",5969,329,1436,1663,2541
"인천광역시","남자","75~79",3823,174,766,1748,1135
"인천광역시","남자","80~84",2247,82,341,1474,350
"인천광역시","남자","85세 이상",1464,28,296,1042,98
"인천광역시","여자","합계",156166,58757,15227,49601,32581
"인천광역시","여자","20세 미만",1339,1339,-,-,-
"인천광역시","여자","20~24",9735,9688,7,-,40
"인천광역시","여자","25~29",14732,14282,205,-,245
"인천광역시","여자","30~34",9875,8832,504,7,532
"인천광역시","여자","35~39",8407,6871,649,24,863
"인천광역시","여자","40~44",8155,5220,939,37,1959
"인천광역시","여자","45~49",9341,4381,1377,197,3386
"인천광역시","여자","50~54",10502,2763,2001,762,4976
"인천광역시","여자","55~59",13720,1870,2721,2475,6654
"인천광역시","여자","60~64",16900,1444,2997,5623,6836
"인천광역시","여자","65~69",13576,840,1569,7380,3787
"인천광역시","여자","70~74",12499,560,1072,8889,1978
"인천광역시","여자","75~79",11676,322,611,9832,911
"인천광역시","여자","80~84",9212,232,357,8307,316
"인천광역시","여자","85세 이상",6497,113,218,6068,98
"광주광역시","계","합계",193948,101032,27745,36077,29094
"광주광역시","계","20세 미만",2761,2761,-,-,-
"광주광역시","계","20~24",17982,17924,34,-,24
"광주광역시","계","25~29",23291,22762,334,5,190
"광주광역시","계","30~34",17700,15953,1278,21,448
"광주광역시","계","35~39",15817,12748,2049,69,951
"광주광역시","계","40~44",13684,9796,1925,61,1902
"광주광역시","계","45~49",14641,7608,3263,195,3575
"광주광역시","계","50~54",14868,5138,4229,594,4907
"광주광역시","계","55~59",15300,2847,4740,1879,5834
"광주광역시","계","60~64",15680,1726,4244,3997,5713
"광주광역시","계","65~69",11841,1052,2351,5208,3230
"광주광역시","계","70~74",10222,350,1571,6828,1473
"광주광역시","계","75~79",9110,215,1092,7190,613
"광주광역시","계","80~84",6657,93,458,5915,191
"광주광역시","계","85세 이상",4394,59,177,4115,43
"광주광역시","남자","합계",96817,60421,14991,5856,15549
"광주광역시","남자","20세 미만",1231,1231,-,-,-
"광주광역시","남자","20~24",7548,7548,-,-,-
"광주광역시","남자","25~29",12753,12573,120,-,60
"광주광역시","남자","30~34",11320,10306,758,16,240
"광주광역시","남자","35~39",10407,8643,1306,18,440
"광주광역시","남자","40~44",9019,6787,1241,22,969
"광주광역시","남자","45~49",9456,5548,1908,68,1932
"광주광역시","남자","50~54",8933,3774,2424,156,2579
"광주광역시","남자","55~59",7752,2018,2450,353,2931
"광주광역시","남자","60~64",7020,1094,2004,798,3124
"광주광역시","남자","65~69",4435,592,1144,790,1909
"광주광역시","남자","70~74",2928,176,788,1081,883
"광주광역시","남자","75~79",1989,85,519,1029,356
"광주광역시","남자","80~84",1247,44,216,878,109
"광주광역시","남자","85세 이상",779,2,113,647,17
"광주광역시","여자","합계",97131,40611,12754,30221,13545
"광주광역시","여자","20세 미만",1530,1530,-,-,-
"광주광역시","여자","20~24",10434,10376,34,-,24
"광주광역시","여자","25~29",10538,10189,214,5,130
"광주광역시","여자","30~34",6380,5647,520,5,208
"광주광역시","여자","35~39",5410,4105,743,51,511
"광주광역시","여자","40~44",4665,3009,684,39,933
"광주광역시","여자","45~49",5185,2060,1355,127,1643
"광주광역시","여자","50~54",5935,1364,1805,438,2328
"광주광역시","여자","55~59",7548,829,2290,1526,2903
"광주광역시","여자","60~64",8660,632,2240,3199,2589
"광주광역시","여자","65~69",7406,460,1207,4418,1321
"광주광역시","여자","70~74",7294,174,783,5747,590
"광주광역시","여자","75~79",7121,130,573,6161,257
"광주광역시","여자","80~84",5410,49,242,5037,82
"광주광역시","여자","85세 이상",3615,57,64,3468,26
"대전광역시","계","합계",228842,136451,26473,34288,31630
"대전광역시","계","20세 미만",7850,7850,-,-,-
"대전광역시","계","20~24",35082,35039,18,-,25
"대전광역시","계","25~29",32800,32063,546,12,179
"대전광역시","계","30~34",21864,20296,1159,15,394
"대전광역시","계","35~39",15705,12727,1923,57,998
"대전광역시","계","40~44",12747,9106,1955,89,1597
"대전광역시","계","45~49",14219,7473,3290,208,3248
"대전광역시","계","50~54",14613,4856,3901,756,5100
"대전광역시","계","55~59",15647,3169,4356,1786,6336
"대전광역시","계","60~64",16701,2019,3990,4094,6598
"대전광역시","계","65~69",12595,962,2503,5093,4037
"대전광역시","계","70~74",9846,458,1270,6095,2023
"대전광역시","계","75~79",8534,253,796,6689,796
"대전광역시","계","80~84",6339,74,479,5583,203
"대전광역시","계","85세 이상",4300,106,287,3811,96
"대전광역시","남자","합계",116257,79296,15005,6255,15701
"대전광역시","남자","20세 미만",3804,3804,-,-,-
"대전광역시","남자","20~24",16480,16461,6,-,13
"대전광역시","남자","25~29",19139,18788,208,12,131
"대전광역시","남자","30~34",14274,13420,660,-,194
"대전광역시","남자","35~39",10008,8247,1175,16,570
"대전광역시","남자","40~44",7989,5813,1313,44,819
"대전광역시","남자","45~49",8728,4949,2101,59,1619
"대전광역시","남자","50~54",8413,3433,2307,167,2506
"대전광역시","남자","55~59",7979,2198,2337,408,3036
"대전광역시","남자","60~64",7373,1371,1988,840,3174
"대전광역시","남자","65~69",4730,466,1280,928,2056
"대전광역시","남자","70~74",3081,248,758,1064,1011
"대전광역시","남자","75~79",2008,79,420,1094,415
"대전광역시","남자","80~84",1360,4,238,984,134
"대전광역시","남자","85세 이상",891,15,214,639,23
"대전광역시","여자","합계",112585,57155,11468,28033,15929
"대전광역시","여자","20세 미만",4046,4046,-,-,-
"대전광역시","여자","20~24",18602,18578,12,-,12
"대전광역시","여자","25~29",13661,13275,338,-,48
"대전광역시","여자","30~34",7590,6876,499,15,200
"대전광역시","여자","35~39",5697,4480,748,41,428
"대전광역시","여자","40~44",4758,3293,642,45,778
"대전광역시","여자","45~49",5491,2524,1189,149,1629
"대전광역시","여자","50~54",6200,1423,1594,589,2594
"대전광역시","여자","55~59",7668,971,2019,1378,3300
"대전광역시","여자","60~64",9328,648,2002,3254,3424
"대전광역시","여자","65~69",7865,496,1223,4165,1981
"대전광역시","여자","70~74",6765,210,512,5031,1012
"대전광역시","여자","75~79",6526,174,376,5595,381
"대전광역시","여자","80~84",4979,70,241,4599,69
"대전광역시","여자","85세 이상",3409,91,73,3172,73
"울산광역시","계","합계",122848,55603,20049,23301,23895
"울산광역시","계","20세 미만",540,540,-,-,-
"울산광역시","계","20~24",5539,5522,7,-,10
"울산광역시","계","25~29",12167,11813,224,10,120
"울산광역시","계","30~34",10970,9886,757,6,321
"울산광역시","계","35~39",9900,8104,1086,36,674
"울산광역시","계","40~44",9416,6332,1654,33,1397
"울산광역시","계","45~49",10769,5280,2423,168,2898
"울산광역시","계","50~54",11342,3500,3245,528,4069
"울산광역시","계","55~59",12058,1938,3828,1492,4800
"울산광역시","계","60~64",12760,1549,3271,3109,4831
"울산광역시","계","65~69",9453,713,1821,4070,2849
"울산광역시","계","70~74",6818,252,917,4361,1288
"울산광역시","계","75~79",5296,90,483,4262,461
"울산광역시","계","80~84",3670,49,221,3263,137
"울산광역시","계","85세 이상",2150,35,112,1963,40
"울산광역시","남자","합계",68070,38774,13042,3892,12362
"울산광역시","남자","20세 미만",369,369,-,-,-
"울산광역시","남자","20~24",3010,3003,2,-,5
"울산광역시","남자","25~29",8019,7818,132,6,63
"울산광역시","남자","30~34",7992,7287,555,-,150
"울산광역시","남자","35~39",7273,6033,805,21,414
"울산광역시","남자","40~44",6643,4634,1239,17,753
"울산광역시","남자","45~49",7119,3891,1683,71,1474
"울산광역시","남자","50~54",7044,2659,2159,167,2059
