"행정구역별","성별","연령별",2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"면부","계","35~39",24637,3036,1982,1096,683,475,474,316,139,2943,1691,1084,1557,1573,2149,2395,2631,208,205,-
"면부","계","40~44",26951,3154,1651,1002,640,475,383,281,120,2812,2059,1344,2126,1984,2897,2595,3061,196,171,-
"면부","계","45~49",37051,3677,1893,905,677,367,521,241,221,3673,2849,1921,3193,2988,4824,4048,4449,322,282,-
"면부","계","50~54",51269,3744,1810,872,848,547,500,366,230,4865,4263,2987,4929,4549,7002,6986,6004,503,264,-
"면부","계","55~59",69914,3644,2177,1334,1040,636,576,460,408,6593,5472,4638,7598,6057,9663,9880,8979,546,213,-
"면부","계","60~64",81943,4483,2346,1684,1342,728,740,611,439,7017,6399,5269,8652,7177,11010,12182,11151,498,215,-
"면부","계","65~69",70655,3032,1833,1178,1016,490,616,604,364,5309,4809,4247,8053,6479,10331,11595,10184,319,196,-
"면부","계","70~74",65692,2307,1234,904,990,431,353,517,346,3767,3820,3592,7524,7034,11521,10700,9575,382,695,-
"면부","계","75세 이상",209529,2615,1335,1402,2305,880,736,987,1190,10662,12108,12483,24700,23052,39441,37345,31535,1006,5747,-
"면부","남자","합계",345918,25326,12631,8363,7318,4451,4220,3227,2047,36106,23437,20166,34010,28924,43888,45903,41021,2363,2517,-
"면부","남자","20세 미만",2829,345,99,45,234,187,56,29,28,495,102,228,271,209,163,169,104,35,30,-
"면부","남자","20~24",13733,1933,459,594,654,565,601,213,87,2893,692,718,863,727,867,790,844,118,115,-
"면부","남자","25~29",20280,2768,1303,1219,808,618,592,406,81,3627,1062,968,1104,950,1192,1578,1747,129,128,-
"면부","남자","30~34",19082,2675,1495,1079,684,498,452,376,104,2787,1029,741,1084,1114,1431,1743,1539,128,123,-
"면부","남자","35~39",18553,2283,1460,797,529,331,346,242,109,2256,1187,816,1183,1191,1776,1861,1976,143,67,-
"면부","남자","40~44",20101,2123,1217,741,436,384,257,182,119,2061,1438,1081,1654,1513,2233,2079,2364,152,67,-
"면부","남자","45~49",26977,2475,1246,542,495,267,324,170,149,2706,2090,1442,2353,2347,3720,3114,3167,250,120,-
"면부","남자","50~54",35378,2461,1124,478,561,308,322,253,155,3330,2778,2090,3593,3366,5006,4955,4186,364,48,-
"면부","남자","55~59",44313,2163,1207,835,615,378,354,290,284,4220,3492,2961,4872,3945,6341,6362,5599,312,83,-
"면부","남자","60~64",47052,2528,1220,827,792,367,378,363,298,4140,3542,3052,5113,4219,6563,7167,6187,210,86,-
"면부","남자","65~69",34278,1630,878,517,551,242,278,282,188,2933,2148,2022,4058,3167,4711,5486,4923,175,89,-
"면부","남자","70~74",23208,1129,530,372,394,147,116,231,108,1631,1321,1289,2740,2366,3585,3646,3216,152,235,-
"면부","남자","75세 이상",40134,813,393,317,565,159,144,190,337,3027,2556,2758,5122,3810,6300,6953,5169,195,1326,-
"면부","여자","합계",374561,15338,8326,5966,5856,3464,3180,2667,1804,26130,24456,21727,39500,36400,60565,57836,52862,2257,6227,-
"면부","여자","20세 미만",1999,238,92,38,131,29,94,17,11,463,98,201,221,106,46,105,76,-,33,-
"면부","여자","20~24",10530,1227,342,293,613,535,391,173,48,2058,524,784,827,531,775,613,636,78,82,-
"면부","여자","25~29",8228,1060,500,413,296,287,198,217,16,1284,501,401,447,468,632,594,720,111,83,-
"면부","여자","30~34",6157,726,406,271,213,167,117,80,19,988,415,287,361,326,509,421,648,41,162,-
"면부","여자","35~39",6084,753,522,299,154,144,128,74,30,687,504,268,374,382,373,534,655,65,138,-
"면부","여자","40~44",6850,1031,434,261,204,91,126,99,1,751,621,263,472,471,664,516,697,44,104,-
"면부","여자","45~49",10074,1202,647,363,182,100,197,71,72,967,759,479,840,641,1104,934,1282,72,162,-
"면부","여자","50~54",15891,1283,686,394,287,239,178,113,75,1535,1485,897,1336,1183,1996,2031,1818,139,216,-
"면부","여자","55~59",25601,1481,970,499,425,258,222,170,124,2373,1980,1677,2726,2112,3322,3518,3380,234,130,-
"면부","여자","60~64",34891,1955,1126,857,550,361,362,248,141,2877,2857,2217,3539,2958,4447,5015,4964,288,129,-
"면부","여자","65~69",36377,1402,955,661,465,248,338,322,176,2376,2661,2225,3995,3312,5620,6109,5261,144,107,-
"면부","여자","70~74",42484,1178,704,532,596,284,237,286,238,2136,2499,2303,4784,4668,7936,7054,6359,230,460,-
"면부","여자","75세 이상",169395,1802,942,1085,1740,721,592,797,853,7635,9552,9725,19578,19242,33141,30392,26366,811,4421,-
"서울특별시","계","합계",1390701,434920,70204,46246,32225,33881,27273,18520,2177,141131,61083,49214,79010,92456,113879,82512,68051,13259,24660,-
"서울특별시","계","20세 미만",14237,3159,947,855,357,520,597,497,47,2289,493,522,624,554,690,726,868,298,194,-
"서울특별시","계","20~24",123938,28530,8085,7154,4242,5027,4466,3518,174,19112,5263,4435,5462,5648,5192,6701,7669,2187,1073,-
"서울특별시","계","25~29",238517,67989,16996,12787,9049,8335,7966,6133,249,33250,9490,7074,7965,10042,9648,11892,14226,3791,1635,-
"서울특별시","계","30~34",183573,63590,13663,8106,6038,5569,4917,3989,192,22227,7237,5002,5824,7255,7536,9386,9745,1824,1473,-
"서울특별시","계","35~39",126485,53109,8319,4608,3150,3378,2482,1969,115,11078,5267,3253,4439,6025,6081,6125,5324,945,818,-
"서울특별시","계","40~44",91518,41152,5212,2487,1613,1999,1352,894,138,5847,4016,2171,3909,5090,6174,4472,3562,676,754,-
"서울특별시","계","45~49",90186,38784,4199,1859,1016,1566,1110,425,138,5247,4016,2669,4558,6826,8015,4774,3108,719,1157,-
"서울특별시","계","50~54",82704,30270,2627,1512,976,1248,652,227,162,5187,4649,2727,5314,6956,9879,4858,3267,554,1639,-
"서울특별시","계","55~59",84976,25989,1956,1383,1098,1193,633,118,184,6384,4794,3892,6496,8105,11806,5719,3368,489,1369,-
"서울특별시","계","60~64",94834,26161,2539,1476,1116,1480,923,214,221,7645,4723,4635,8242,9038,13456,7111,3832,527,1495,-
"서울특별시","계","65~69",77047,17860,2561,1300,1121,1127,683,175,180,6164,3466,3676,7930,8093,10927,6216,4078,335,1155,-
"서울특별시","계","70~74",65469,14466,1316,903,952,1045,656,119,140,5293,2494,3047,6703,7753,9759,5218,3324,338,1943,-
"서울특별시","계","75세 이상",117217,23861,1784,1816,1497,1394,836,242,237,11408,5175,6111,11544,11071,14716,9314,5680,576,9955,-
"서울특별시","남자","합계",650999,222324,34793,21789,14667,15508,13098,8555,1026,61857,27342,21372,33362,41954,51573,37596,31162,5840,7181,-
"서울특별시","남자","20세 미만",5345,1171,386,370,83,189,261,231,17,928,150,180,216,200,204,274,343,100,42,-
