"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",1인가구(5세 이상)-계,제약없음-계,제약있음-계,시각장애,청각장애,언어장애,치매,뇌졸중(중풍),걷기계단 오르기들고 운반하기,지적·자폐성 장애,정신적 질환 등 정신적제약,미상
"면부","남자","25~29세",9942,9838,104,6,15,8,-,-,57,8,12,-
"면부","남자","30~34세",11379,11118,261,17,28,43,1,-,112,37,60,-
"면부","남자","35~39세",11611,11214,397,20,25,31,2,6,208,31,118,-
"면부","남자","40~44세",14911,14283,628,34,43,60,1,14,305,117,164,-
"면부","남자","45~49세",18538,17246,1292,86,95,108,5,77,677,171,320,-
"면부","남자","50~54세",24402,22466,1936,145,150,159,4,135,988,231,471,-
"면부","남자","55~59세",27184,24435,2749,219,206,214,6,225,1611,272,469,-
"면부","남자","60~64세",21139,18359,2780,184,271,202,22,271,1793,181,340,-
"면부","남자","65~69세",17498,14606,2892,226,349,174,23,305,1975,154,249,-
"면부","남자","70~74세",14671,11226,3445,302,519,141,56,266,2574,84,184,-
"면부","남자","75세 이상",29181,16942,12239,882,3092,405,413,620,9779,78,375,-
"면부","여자","합계",424889,270865,154024,8257,22032,3040,4527,4635,136097,1402,5121,-
"면부","여자","5~19세",1548,1537,11,-,-,-,-,-,3,2,6,-
"면부","여자","20~24세",6540,6501,39,2,-,-,-,3,25,4,8,-
"면부","여자","25~29세",3971,3930,41,-,4,2,-,-,22,7,17,-
"면부","여자","30~34세",3786,3710,76,8,4,9,-,-,43,6,26,-
"면부","여자","35~39세",3832,3744,88,3,16,14,-,5,36,26,28,-
"면부","여자","40~44세",5458,5251,207,9,26,17,-,2,94,23,70,-
"면부","여자","45~49세",9097,8541,556,12,43,54,-,27,289,44,160,-
"면부","여자","50~54세",16057,14802,1255,68,79,107,1,50,752,105,290,-
"면부","여자","55~59세",25156,22600,2556,149,227,162,16,69,1759,159,430,-
"면부","여자","60~64세",29820,25445,4375,216,273,179,34,189,3492,153,351,-
"면부","여자","65~69세",41912,32012,9900,517,653,291,75,419,8513,169,423,-
"면부","여자","70~74세",66937,43712,23225,1126,1679,390,343,799,20903,136,556,-
"면부","여자","75세 이상",210775,99080,111695,6147,19028,1815,4058,3072,100166,568,2756,-
"서울특별시","계","합계",1114964,1002222,112742,9310,13696,3519,3646,6465,88819,1988,9651,-
"서울특별시","계","5~19세",12612,12432,180,19,-,8,-,-,119,-,49,-
"서울특별시","계","20~24세",93906,93136,770,76,52,25,-,15,355,31,259,-
"서울특별시","계","25~29세",157730,156258,1472,228,200,75,-,23,724,83,378,-
"서울특별시","계","30~34세",144964,142769,2195,285,220,81,33,67,1241,76,508,-
"서울특별시","계","35~39세",100013,97874,2139,332,233,171,40,50,1278,111,428,-
"서울특별시","계","40~44세",88614,85192,3422,456,274,223,41,158,1957,250,740,-
"서울특별시","계","45~49세",75893,71602,4291,473,260,291,38,194,2713,256,911,-
"서울특별시","계","50~54세",72223,65858,6365,566,374,310,69,594,4274,197,1176,-
"서울특별시","계","55~59세",77869,69689,8180,624,535,329,68,608,5864,302,1309,-
"서울특별시","계","60~64세",66776,57636,9140,622,643,267,174,779,6971,220,964,-
"서울특별시","계","65~69세",65104,51935,13169,964,1188,289,204,804,10688,193,759,-
"서울특별시","계","70~74세",60875,44042,16833,1212,1619,298,359,982,14550,86,617,-
"서울특별시","계","75세 이상",98385,53799,44586,3453,8098,1152,2620,2191,38085,183,1553,-
"서울특별시","남자","합계",511647,476501,35146,3774,4774,1650,818,2982,23435,1114,4353,-
"서울특별시","남자","5~19세",5773,5653,120,6,-,-,-,-,94,-,35,-
"서울특별시","남자","20~24세",36840,36399,441,43,24,25,-,15,240,18,119,-
"서울특별시","남자","25~29세",78727,77850,877,143,134,39,-,10,409,38,155,-
"서울특별시","남자","30~34세",81357,79814,1543,174,148,70,24,59,938,71,312,-
"서울특별시","남자","35~39세",56290,54820,1470,229,174,116,34,37,915,61,292,-
"서울특별시","남자","40~44세",51234,48873,2361,310,229,166,28,116,1369,169,453,-
"서울특별시","남자","45~49세",44115,41352,2763,322,164,212,22,187,1739,164,528,-
"서울특별시","남자","50~54세",39105,35409,3696,371,230,216,40,437,2405,119,623,-
"서울특별시","남자","55~59세",36365,32247,4118,349,250,219,31,447,2769,174,704,-
"서울특별시","남자","60~64세",25523,22174,3349,363,328,115,57,448,2225,106,395,-
"서울특별시","남자","65~69세",20943,17112,3831,376,529,122,57,380,2603,79,247,-
"서울특별시","남자","70~74세",16464,12775,3689,344,626,87,115,350,2726,52,190,-
"서울특별시","남자","75세 이상",18911,12023,6888,744,1938,263,410,496,5003,63,300,-
"서울특별시","여자","합계",603317,525721,77596,5536,8922,1869,2828,3483,65384,874,5298,-
"서울특별시","여자","5~19세",6839,6779,60,13,-,8,-,-,25,-,14,-
"서울특별시","여자","20~24세",57066,56737,329,33,28,-,-,-,115,13,140,-
"서울특별시","여자","25~29세",79003,78408,595,85,66,36,-,13,315,45,223,-
"서울특별시","여자","30~34세",63607,62955,652,111,72,11,9,8,303,5,196,-
"서울특별시","여자","35~39세",43723,43054,669,103,59,55,6,13,363,50,136,-
"서울특별시","여자","40~44세",37380,36319,1061,146,45,57,13,42,588,81,287,-
"서울특별시","여자","45~49세",31778,30250,1528,151,96,79,16,7,974,92,383,-
"서울특별시","여자","50~54세",33118,30449,2669,195,144,94,29,157,1869,78,553,-
"서울특별시","여자","55~59세",41504,37442,4062,275,285,110,37,161,3095,128,605,-
"서울특별시","여자","60~64세",41253,35462,5791,259,315,152,117,331,4746,114,569,-
"서울특별시","여자","65~69세",44161,34823,9338,588,659,167,147,424,8085,114,512,-
"서울특별시","여자","70~74세",44411,31267,13144,868,993,211,244,632,11824,34,427,-
"서울특별시","여자","75세 이상",79474,41776,37698,2709,6160,889,2210,1695,33082,120,1253,-
"부산광역시","계","합계",361547,298547,63000,4463,6637,1934,1550,3013,52011,1051,4836,-
"부산광역시","계","5~19세",5114,5018,96,14,6,6,-,-,40,12,24,-
"부산광역시","계","20~24세",27750,27541,209,37,16,14,-,-,105,6,62,-
"부산광역시","계","25~29세",25962,25659,303,20,25,16,-,6,155,29,82,-
"부산광역시","계","30~34세",22825,22466,359,30,15,51,6,9,182,72,80,-
"부산광역시","계","35~39세",19916,19245,671,73,55,103,19,21,364,136,141,-
"부산광역시","계","40~44세",22422,21305,1117,88,59,123,16,11,649,79,277,-
"부산광역시","계","45~49세",24580,22744,1836,182,104,175,18,80,1104,103,438,-
"부산광역시","계","50~54세",28886,25641,3245,245,160,161,7,211,2153,143,714,-
"부산광역시","계","55~59세",36568,31442,5126,379,300,142,26,357,3768,152,790,-
"부산광역시","계","60~64세",35230,29070,6160,381,386,215,43,455,4978,88,659,-
"부산광역시","계","65~69세",32096,24090,8006,516,547,199,77,433,6864,74,422,-
"부산광역시","계","70~74세",29984,20032,9952,766,919,212,160,387,8794,57,298,-
"부산광역시","계","75세 이상",50214,24294,25920,1732,4045,517,1178,1043,22855,100,849,-
