"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"면부","계","50~54",40459,599,395,589,807,101,148,726,308,8129,3655,2962,4935,2655,3940,4740,5411,323,36,-
"면부","계","55~59",52340,716,390,685,1114,79,100,811,458,9458,4790,3644,6201,3658,5613,6887,7264,404,68,-
"면부","계","60~64",50959,501,389,550,830,48,78,884,451,8070,4398,3474,5695,3987,6039,7798,7528,217,22,-
"면부","계","65~69",59410,374,276,482,891,35,39,793,420,7674,4269,3542,7222,5772,8956,9457,8843,360,5,-
"면부","계","70~74",81608,224,310,645,1029,11,14,750,511,9045,5730,5440,9776,8283,13256,13530,12729,323,2,-
"면부","계","75세 이상",239956,210,590,1612,2623,22,28,1687,1840,20195,13771,15733,28710,26570,44670,43038,37319,1300,38,-
"면부","남자","합계",211903,4665,1861,3065,4728,588,816,3184,1832,42678,19388,15796,26893,13180,20635,25213,25781,1260,340,-
"면부","남자","20세 미만",1977,212,43,34,118,7,35,18,50,532,161,193,204,47,67,191,52,3,10,-
"면부","남자","20~24",9470,682,62,188,378,75,120,107,96,2273,1134,940,1803,306,426,549,277,29,25,-
"면부","남자","25~29",9942,590,174,299,280,82,84,136,112,2357,988,750,1523,311,560,778,805,54,59,-
"면부","남자","30~34",11379,484,144,333,271,73,84,220,99,3072,997,709,1536,381,655,889,1335,58,39,-
"면부","남자","35~39",11611,332,152,241,305,43,93,238,113,3100,861,756,1790,437,712,837,1518,58,25,-
"면부","남자","40~44",14911,372,179,273,346,53,47,309,139,3966,1218,1000,1998,716,1040,1358,1753,115,29,-
"면부","남자","45~49",18538,404,144,297,410,75,73,357,183,4085,1704,1292,2129,1112,1600,2095,2400,141,37,-
"면부","남자","50~54",24402,421,272,395,529,63,94,404,182,5234,2248,1787,2930,1529,2370,2725,3051,141,27,-
"면부","남자","55~59",27184,474,200,336,681,54,88,375,252,5253,2643,1987,3179,1792,2753,3356,3489,226,46,-
