"전라남도","남자","50~54",12374,6127,-,3231,304,1810,815,87
"전라남도","남자","55~59",13067,5488,-,3131,533,2677,1103,135
"전라남도","남자","60~64",12741,3911,-,3207,696,3246,1592,89
"전라남도","남자","65~69",9007,1908,-,2365,481,2496,1678,79
"전라남도","남자","70~74",6531,830,-,1357,363,2140,1804,37
"전라남도","남자","75~79",4747,238,-,587,175,1512,2225,10
"전라남도","남자","80~84",3625,22,-,-,143,1259,2198,3
"전라남도","남자","85세 이상",2464,-,-,-,96,810,1550,8
"전라남도","여자","합계",136601,21866,2821,16827,2319,35331,57099,338
"전라남도","여자","20세 미만",806,231,529,-,-,33,13,-
"전라남도","여자","20~24",5816,2351,2085,932,-,363,73,12
"전라남도","여자","25~29",6483,4443,156,1477,-,269,138,-
"전라남도","여자","30~34",4049,2432,46,1092,9,344,110,16
"전라남도","여자","35~39",3607,1778,-,1286,45,351,123,24
"전라남도","여자","40~44",3582,1532,1,1384,88,423,146,8
"전라남도","여자","45~49",5170,1976,3,1588,142,1127,259,75
"전라남도","여자","50~54",7039,2282,1,1861,159,2128,588,20
"전라남도","여자","55~59",9581,2295,-,2021,240,3187,1795,43
"전라남도","여자","60~64",11728,1456,-,1995,275,4104,3859,39
"전라남도","여자","65~69",11758,618,-,1366,215,3706,5826,27
"전라남도","여자","70~74",14816,285,-,1104,283,4141,8955,48
"전라남도","여자","75~79",19472,172,-,721,273,5272,13031,3
"전라남도","여자","80~84",18759,15,-,-,281,5812,12632,19
"전라남도","여자","85세 이상",13935,-,-,-,309,4071,9551,4
"경상북도","계","합계",388791,119762,22931,72001,6683,74291,91126,1997
"경상북도","계","20세 미만",5815,904,4685,-,-,202,24,-
"경상북도","계","20~24",29628,8973,15151,3659,-,1436,355,54
"경상북도","계","25~29",30302,20131,2715,5961,-,1097,297,101
"경상북도","계","30~34",24489,16963,258,5650,93,1092,345,88
"경상북도","계","35~39",21512,13156,50,6215,140,1310,481,160
"경상북도","계","40~44",20200,11205,33,6286,181,1532,751,212
"경상북도","계","45~49",24467,11863,34,7388,433,3245,1285,219
"경상북도","계","50~54",28856,11879,-,7890,765,5988,2021,313
"경상북도","계","55~59",34012,11051,5,8515,900,8977,4254,310
"경상북도","계","60~64",37436,7728,-,8909,1118,10948,8509,224
"경상북도","계","65~69",31547,3665,-,6323,1030,8998,11386,145
"경상북도","계","70~74",26971,1564,-,3420,600,7587,13718,82
"경상북도","계","75~79",28348,638,-,1785,558,8199,17131,37
"경상북도","계","80~84",26306,42,-,-,470,8185,17583,26
"경상북도","계","85세 이상",18902,-,-,-,395,5495,12986,26
"경상북도","남자","합계",188127,82697,12836,41584,3907,26280,19524,1299
"경상북도","남자","20세 미만",3118,610,2371,-,-,115,22,-
"경상북도","남자","20~24",15591,4640,8024,1821,-,831,228,47
"경상북도","남자","25~29",19373,12723,2211,3489,-,677,188,85
"경상북도","남자","30~34",17237,12372,171,3649,27,722,237,59
"경상북도","남자","35~39",15055,9780,19,3886,125,773,375,97
"경상북도","남자","40~44",13657,8362,21,3639,105,828,558,144
"경상북도","남자","45~49",15713,8700,19,4273,274,1507,790,150
"경상북도","남자","50~54",17363,8491,-,4614,469,2533,1038,218
"경상북도","남자","55~59",18683,7557,-,5153,578,3638,1570,187
"경상북도","남자","60~64",18070,5413,-,5074,762,4566,2128,127
"경상북도","남자","65~69",12580,2530,-,3444,698,3367,2449,92
"경상북도","남자","70~74",8327,1113,-,1796,382,2315,2678,43
"경상북도","남자","75~79",5820,384,-,746,257,1756,2657,20
"경상북도","남자","80~84",4563,22,-,-,139,1709,2688,5
"경상북도","남자","85세 이상",2977,-,-,-,91,943,1918,25
"경상북도","여자","합계",200664,37065,10095,30417,2776,48011,71602,698
"경상북도","여자","20세 미만",2697,294,2314,-,-,87,2,-
"경상북도","여자","20~24",14037,4333,7127,1838,-,605,127,7
"경상북도","여자","25~29",10929,7408,504,2472,-,420,109,16
"경상북도","여자","30~34",7252,4591,87,2001,66,370,108,29
"경상북도","여자","35~39",6457,3376,31,2329,15,537,106,63
"경상북도","여자","40~44",6543,2843,12,2647,76,704,193,68
"경상북도","여자","45~49",8754,3163,15,3115,159,1738,495,69
"경상북도","여자","50~54",11493,3388,-,3276,296,3455,983,95
"경상북도","여자","55~59",15329,3494,5,3362,322,5339,2684,123
"경상북도","여자","60~64",19366,2315,-,3835,356,6382,6381,97
"경상북도","여자","65~69",18967,1135,-,2879,332,5631,8937,53
"경상북도","여자","70~74",18644,451,-,1624,218,5272,11040,39
"경상북도","여자","75~79",22528,254,-,1039,301,6443,14474,17
"경상북도","여자","80~84",21743,20,-,-,331,6476,14895,21
"경상북도","여자","85세 이상",15925,-,-,-,304,4552,11068,1
"경상남도","계","합계",417737,129919,10335,96778,8338,82705,87497,2165
"경상남도","계","20세 미만",2351,409,1797,-,-,114,23,8
"경상남도","계","20~24",18608,6693,7058,3665,-,920,243,29
"경상남도","계","25~29",31153,20193,1242,8035,-,1133,466,84
"경상남도","계","30~34",28225,18122,207,8131,90,1225,356,94
"경상남도","계","35~39",27074,15585,19,8871,163,1601,677,158
"경상남도","계","40~44",26380,13802,12,9228,341,1858,945,194
"경상남도","계","45~49",31778,15015,-,10823,482,3700,1471,287
"경상남도","계","50~54",35644,13975,-,10623,860,7211,2636,339
"경상남도","계","55~59",39754,11851,-,11380,1224,10400,4609,290
"경상남도","계","60~64",44047,8642,-,11444,1374,13305,9011,271
"경상남도","계","65~69",35392,3552,-,7859,1186,11205,11383,207
"경상남도","계","70~74",28948,1465,-,4609,915,8723,13143,93
"경상남도","계","75~79",27888,539,-,2110,588,8276,16309,66
"경상남도","계","80~84",23865,76,-,-,623,7961,15177,28
"경상남도","계","85세 이상",16630,-,-,-,492,5073,11048,17
"경상남도","남자","합계",206071,90803,5763,56056,4602,27711,19875,1261
"경상남도","남자","20세 미만",1237,273,856,-,-,89,11,8
"경상남도","남자","20~24",9568,3270,3837,1757,-,556,131,17
"경상남도","남자","25~29",19112,12708,922,4550,-,538,360,34
"경상남도","남자","30~34",19681,13187,133,5232,47,740,266,76
"경상남도","남자","35~39",19072,11844,12,5658,98,943,450,67
"경상남도","남자","40~44",18347,10454,3,5753,237,1098,685,117
"경상남도","남자","45~49",20687,11213,-,6469,293,1601,931,180
"경상남도","남자","50~54",21402,10103,-,6235,528,2858,1447,231
"경상남도","남자","55~59",21295,8153,-,6709,748,3827,1671,187
"경상남도","남자","60~64",20466,5716,-,6371,864,4828,2545,142
"경상남도","남자","65~69",14188,2487,-,4213,737,4017,2598,136
"경상남도","남자","70~74",8955,1052,-,2209,490,2629,2528,47
"경상남도","남자","75~79",5680,304,-,900,279,1745,2436,16
"경상남도","남자","80~84",3847,39,-,-,177,1438,2193,-
"경상남도","남자","85세 이상",2534,-,-,-,104,804,1623,3
"경상남도","여자","합계",211666,39116,4572,40722,3736,54994,67622,904
"경상남도","여자","20세 미만",1114,136,941,-,-,25,12,-
"경상남도","여자","20~24",9040,3423,3221,1908,-,364,112,12
"경상남도","여자","25~29",12041,7485,320,3485,-,595,106,50
"경상남도","여자","30~34",8544,4935,74,2899,43,485,90,18
"경상남도","여자","35~39",8002,3741,7,3213,65,658,227,91
"경상남도","여자","40~44",8033,3348,9,3475,104,760,260,77
"경상남도","여자","45~49",11091,3802,-,4354,189,2099,540,107
"경상남도","여자","50~54",14242,3872,-,4388,332,4353,1189,108
"경상남도","여자","55~59",18459,3698,-,4671,476,6573,2938,103
"경상남도","여자","60~64",23581,2926,-,5073,510,8477,6466,129
"경상남도","여자","65~69",21204,1065,-,3646,449,7188,8785,71
"경상남도","여자","70~74",19993,413,-,2400,425,6094,10615,46
"경상남도","여자","75~79",22208,235,-,1210,309,6531,13873,50
"경상남도","여자","80~84",20018,37,-,-,446,6523,12984,28
"경상남도","여자","85세 이상",14096,-,-,-,388,4269,9425,14
"제주특별자치도","계","합계",81855,29312,1432,24334,2451,13489,10267,570
"제주특별자치도","계","20세 미만",621,118,483,-,-,-,20,-
"제주특별자치도","계","20~24",3928,1945,781,958,-,213,20,11
"제주특별자치도","계","25~29",7487,4611,130,2251,-,361,112,22
"제주특별자치도","계","30~34",6094,3352,38,2082,40,384,120,78
"제주특별자치도","계","35~39",6418,3294,-,2509,80,302,188,45
"제주특별자치도","계","40~44",6452,3122,-,2569,125,459,124,53
"제주특별자치도","계","45~49",8010,3600,-,2888,187,918,362,55
"제주특별자치도","계","50~54",8682,3350,-,3128,305,1260,553,86
"제주특별자치도","계","55~59",8257,3087,-,2412,350,1640,723,45
"제주특별자치도","계","60~64",7723,1595,-,2558,572,1901,1052,45
"제주특별자치도","계","65~69",5350,875,-,1574,285,1430,1126,60
"제주특별자치도","계","70~74",4134,208,-,909,184,1309,1481,43
"제주특별자치도","계","75~79",3368,140,-,496,129,1074,1520,9
"제주특별자치도","계","80~84",2798,15,-,-,102,1217,1462,2
"제주특별자치도","계","85세 이상",2533,-,-,-,92,1021,1404,16
"제주특별자치도","남자","합계",41643,18554,732,13020,1237,4676,3068,356
"제주특별자치도","남자","20세 미만",308,58,245,-,-,-,5,-
"제주특별자치도","남자","20~24",1645,732,398,426,-,80,9,-
"제주특별자치도","남자","25~29",4049,2555,89,1139,-,160,84,22
"제주특별자치도","남자","30~34",3729,2178,-,1204,20,220,69,38
"제주특별자치도","남자","35~39",3896,2102,-,1496,29,147,104,18
"제주특별자치도","남자","40~44",3958,2225,-,1405,52,179,70,27
"제주특별자치도","남자","45~49",4857,2379,-,1632,87,492,236,31
"제주특별자치도","남자","50~54",5095,2318,-,1606,177,587,349,58
"제주특별자치도","남자","55~59",4592,2130,-,1355,146,627,301,33
"제주특별자치도","남자","60~64",3884,1093,-,1348,386,660,352,45
"제주특별자치도","남자","65~69",2376,573,-,749,110,538,359,47
"제주특별자치도","남자","70~74",1440,104,-,468,95,397,351,25
"제주특별자치도","남자","75~79",886,95,-,192,82,177,335,5
"제주특별자치도","남자","80~84",559,12,-,-,46,246,255,-
"제주특별자치도","남자","85세 이상",369,-,-,-,7,166,189,7
"제주특별자치도","여자","합계",40212,10758,700,11314,1214,8813,7199,214
"제주특별자치도","여자","20세 미만",313,60,238,-,-,-,15,-
"제주특별자치도","여자","20~24",2283,1213,383,532,-,133,11,11
"제주특별자치도","여자","25~29",3438,2056,41,1112,-,201,28,-
"제주특별자치도","여자","30~34",2365,1174,38,878,20,164,51,40
"제주특별자치도","여자","35~39",2522,1192,-,1013,51,155,84,27
"제주특별자치도","여자","40~44",2494,897,-,1164,73,280,54,26
"제주특별자치도","여자","45~49",3153,1221,-,1256,100,426,126,24
"제주특별자치도","여자","50~54",3587,1032,-,1522,128,673,204,28
"제주특별자치도","여자","55~59",3665,957,-,1057,204,1013,422,12
"제주특별자치도","여자","60~64",3839,502,-,1210,186,1241,700,-
"제주특별자치도","여자","65~69",2974,302,-,825,175,892,767,13
"제주특별자치도","여자","70~74",2694,104,-,441,89,912,1130,18
"제주특별자치도","여자","75~79",2482,45,-,304,47,897,1185,4
"제주특별자치도","여자","80~84",2239,3,-,-,56,971,1207,2
"제주특별자치도","여자","85세 이상",2164,-,-,-,85,855,1215,9
